,P,I,D,P_pbest,I_pbest,D_pbest,P_gbest,I_gbest,D_gbest,V_p,V_i,V_d,erro,erro_gbest
18,56.95543049071102,52.724454883355726,0.001,51.43139566754366,54.99863309190735,0.028033443915657652,59.36730265739211,46.65632561548062,0.07032503681412294,-0.53685329211443,2.159040170646251,-0.013173261022535675,105.20451975047095,15.636902471570316
19,56.41857719859659,54.883495054001976,0.001,51.43139566754366,54.99863309190735,0.028033443915657652,59.36730265739211,46.65632561548062,0.07032503681412294,-0.45839156773133816,-1.1941617665346034,0.024934128158443918,105.48624351037537,15.636902471570316
20,55.96018563086525,53.68933328746737,0.02593412815844392,55.96018563086525,53.68933328746737,0.02593412815844392,59.36730265739211,46.65632561548062,0.07032503681412294,-0.2285043648253282,-2.3673742077436652,0.02985925896473572,24.47511559998342,15.636902471570316
21,55.73168126603992,51.321959079723705,0.05579338712317964,55.73168126603992,51.321959079723705,0.05579338712317964,60.48844566159034,46.53966752262306,0.08353761751392162,0.6888789615506263,-1.5966300150688375,0.003688531648123425,17.504032666955585,15.20570017000387
22,56.42056022759055,49.725329064654865,0.059481918771303065,56.42056022759055,49.725329064654865,0.059481918771303065,60.48844566159034,46.53966752262306,0.08353761751392162,1.3416062035748553,-1.09057912927669,0.005280791222141664,16.975656455395033,15.20570017000387
23,57.762166431165404,48.634749935378174,0.06476270999344473,57.762166431165404,48.634749935378174,0.06476270999344473,60.48844566159034,46.53966752262306,0.08353761751392162,1.430902898246316,-0.7163877921791212,0.004164867608820905,16.28647155164396,15.20570017000387
24,59.19306932941172,47.918362143199055,0.06892757760226563,59.19306932941172,47.918362143199055,0.06892757760226563,60.7845561091159,46.53660528974821,0.08743319682161918,1.1593894516290446,-0.471454380710431,0.003241970086894083,15.75542437165864,15.149136066405301
25,60.35245878104077,47.44690776248862,0.07216954768915972,60.35245878104077,47.44690776248862,0.07216954768915972,60.7845561091159,46.53660528974821,0.08743319682161918,0.7989410624872599,-0.31131660128877436,0.0033669945838129744,15.393008331490147,15.149136066405301
26,61.151399843528026,47.13559116119985,0.07553654227297268,61.151399843528026,47.13559116119985,0.07553654227297268,60.7845561091159,46.53660528974821,0.08743319682161918,0.3993810868104,-0.20482588378825603,0.002639429776984616,15.152548356051676,15.149136066405301
27,61.550780930338426,46.930765277411595,0.0781759720499573,61.550780930338426,46.930765277411595,0.0781759720499573,61.550780930338426,46.930765277411595,0.0781759720499573,0.06707008833792255,-0.1347854810497459,0.0020541883065767754,15.033982280391118,15.033982280391118
28,61.61785101867635,46.79597979636185,0.08023016035653407,61.61785101867635,46.79597979636185,0.08023016035653407,61.61785101867635,46.79597979636185,0.08023016035653407,0.025276519255458083,0.05034782508342732,-0.0004082004748134672,15.001033154925054,15.001033154925054
29,61.643127537931804,46.846327621445276,0.07982195988172061,61.643127537931804,46.846327621445276,0.07982195988172061,61.643127537931804,46.846327621445276,0.07982195988172061,0.00952589211531319,-0.018806947683748253,8.111604330744707e-05,15.000024469973427,15.000024469973427
30,61.65265343004712,46.827520673761526,0.07990307592502806,61.65265343004712,46.827520673761526,0.07990307592502806,61.65265343004712,46.827520673761526,0.07990307592502806,0.0035899966951733323,0.007025155120270492,-1.611907111294423e-05,14.997105486075592,14.997105486075592
