,P,I,D,P_pbest,I_pbest,D_pbest,P_gbest,I_gbest,D_gbest,V_p,V_i,V_d,erro,erro_gbest,I
0,73.15502117857086,88.76903788982412,58.29187057411349,73.15502117857086,88.76903788982412,58.29187057411349,0.09038785900023072,0.4168065391582033,0.2396099208530983,0.0,0.0,0.0,10.73769526108098,0.6277845198775911,0.0
1,53.21157631537829,51.368837181606054,43.19197479121417,73.15502117857086,88.76903788982412,58.29187057411349,0.12507903498195275,0.6182898753214005,0.687738480141179,-19.943444863192575,-37.400200708218065,-15.099895782899315,10.849430925069674,0.6082524785482215,-0.11173566398869461
2,26.668850712667947,30.663046245499125,31.86383717316655,26.668850712667947,30.663046245499125,31.86383717316655,0.12507903498195275,0.6182898753214005,0.687738480141179,-26.54272560271034,-20.70579093610693,-11.328137618047618,10.641679499278625,0.6082524785482215,0.09601576180235405
3,0.001,2.4155192319164627,15.258560675340703,0.001,2.4155192319164627,15.258560675340703,0.12507903498195275,0.6182898753214005,0.687738480141179,-27.152331324733044,-28.247527013582662,-16.605276497825848,5.176537686592088,0.6082524785482215,5.465141812686538
4,0.001,0.001,0.001,0.001,2.4155192319164627,15.258560675340703,0.12507903498195275,0.6182898753214005,0.687738480141179,-20.330380351325385,-21.946426709934165,-16.243954423317383,6.995319646502147,0.6082524785482215,-1.8187819599100594
5,0.001,0.001,0.001,0.001,2.4155192319164627,15.258560675340703,0.12507903498195275,0.6182898753214005,0.687738480141179,-15.21391712126964,-14.337444006902128,-0.8364307480894693,6.995319646502147,0.6082524785482215,-1.8187819599100594
6,0.001,0.001,10.720212008331465,0.001,2.4155192319164627,15.258560675340703,0.12507903498195275,0.6182898753214005,0.687738480141179,-11.376569698727833,-8.630706979628101,10.719212008331466,6.9781875637727815,0.6082524785482215,-1.8016498771806937
7,0.001,0.001,19.471972788845086,0.001,2.4155192319164627,15.258560675340703,0.12507903498195275,0.6182898753214005,0.687738480141179,-8.498559131821477,-4.350654209172583,8.75176078051362,6.978227592936556,0.6082524785482215,-1.8016899063444685
8,0.001,0.001,18.065806537895376,0.001,2.4155192319164627,15.258560675340703,0.13145314090494317,0.5858460459947865,0.6323256403762872,-6.340051206641709,-1.1406146313309442,-1.4061662509497093,6.978217795606237,0.5484603544460231,-1.801680109014149
9,0.001,1.2541813216168953,10.421793679347038,0.001,2.4155192319164627,15.258560675340703,0.13145314090494317,0.5858460459947865,0.6323256403762872,-4.719430411008482,1.2531813216168954,-7.644012858548338,5.8290195031764584,0.5484603544460231,-0.6524818165843707
10,0.001,2.8062961407995655,5.6827736157198405,0.001,2.8062961407995655,5.6827736157198405,0.28830568921140876,0.40875040643322796,0.08541134054469479,-3.503964814283563,1.5521148191826701,-4.739020063627198,4.960596278667961,0.26585806022338226,0.21594140792412642
11,0.001,2.955482118521743,0.6725861618229994,0.001,2.955482118521743,0.6725861618229994,0.27893648835309776,0.4640387624476119,0.001,-2.5495517407690027,0.14918597772217757,-5.010187453896841,4.875620700687393,0.20844781480504312,0.08497557798056832
12,0.001,2.012723856693053,0.001,0.001,2.955482118521743,0.6725861618229994,0.2719095877093645,0.5055050294583998,0.001,-1.8362993171217794,-0.9427582618286897,-3.9323259676783935,5.403867652002913,0.20030016300430525,-0.5282469513155199
13,0.001,1.3943002700915135,0.001,0.001,2.955482118521743,0.6725861618229994,0.26663941222656456,0.5366047297164908,0.001,-1.3032780355028846,-0.6184235866015397,-2.457670958447487,5.748751358137569,0.1934570308934241,-0.8731306574501758
14,0.001,1.7707469375490534,0.001,0.001,2.955482118521743,0.6725861618229994,0.23455735324921204,0.6318224556654923,0.001,-0.9049506013761056,0.37644666745754,-1.3516797015243067,5.539164366449056,0.1692915648982389,-0.6635436657616633
15,0.001,2.484140857761766,0.001,0.001,2.955482118521743,0.6725861618229994,0.23455735324921204,0.6318224556654923,0.001,-0.6149620227745469,0.7133939202127128,-0.5221862588319215,5.139919709902606,0.1692915648982389,-0.2642990092152129
16,0.001,2.5983874287506628,0.10093382318736738,0.001,2.955482118521743,0.6725861618229994,0.23455735324921204,0.6318224556654923,0.001,-0.3974705888233779,0.11424657098889657,0.09993382318736738,5.075929357151812,0.1692915648982389,-0.20030865646441853
17,0.001,2.126852600872667,0.5683165963660838,0.001,2.955482118521743,0.6725861618229994,0.23455735324921204,0.6318224556654923,0.001,-0.2343520133600011,-0.4715348278779955,0.4673827731787164,5.34021400906119,0.1692915648982389,-0.46459330837379653
18,0.001,1.7790375677938677,0.8476107600923328,0.001,2.955482118521743,0.6725861618229994,0.23455735324921204,0.6318224556654923,0.001,-0.11201308176246853,-0.34781503307879946,0.27929416372624905,5.534496879032775,0.1692915648982389,-0.6588761783453823
19,0.001,1.9393354394945148,0.7087597665395626,0.001,2.955482118521743,0.6725861618229994,0.21196584439480515,0.6251301048087923,0.001,-0.020258883064319097,0.16029787170064702,-0.13885099355277022,5.4451888734571945,0.16296749716119174,-0.5695681727698014
20,0.04339027348894059,2.286474699721561,0.39404948167587756,0.001,2.955482118521743,0.6725861618229994,0.21196584439480515,0.6251301048087923,0.001,0.04239027348894059,0.3471392602270461,-0.3147102848636851,5.5358991160694755,0.16296749716119174,-0.6602784153820824
21,0.11502176674671927,2.3592288774449814,0.2596586160199038,0.11502176674671927,2.3592288774449814,0.2596586160199038,0.21196584439480515,0.6251301048087923,0.001,0.07163149325777868,0.07275417772342052,-0.13439086565597375,3.641066535314796,0.16296749716119174,1.234554165372597
22,0.19520687399994432,1.6797367381946098,0.09158612052510601,0.19520687399994432,1.6797367381946098,0.09158612052510601,0.17248602010406827,0.5880831046384455,0.001,0.08018510725322506,-0.6794921392503717,-0.1680724954947978,1.8563622718731354,0.14181371697950698,1.7847042634416606
23,0.24914390643815215,0.7080119871341513,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,0.05393703243820782,-0.9717247510604585,-0.1496166061303833,0.472661554997927,0.121534729689208,1.3837007168752085
24,0.27765943129045434,0.001,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,0.028515524852302215,-0.7660423171076491,-0.11221245459778748,8.99685106786591,0.121534729689208,-8.524189512867983
25,0.2751715008072674,0.23345668356119936,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.002487930483186941,0.23245668356119936,-0.0841593409483406,0.6728148419043175,0.121534729689208,-0.2001532869063905
26,0.2504724898599935,0.9372130114528723,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.024699010947273885,0.703756327891673,-0.06311950571125545,0.744355590062095,0.121534729689208,-0.27169403506416795
27,0.21945480332997394,1.1540944532037805,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.031017686530019545,0.2168814417509083,-0.047339629283441584,1.0953593672223572,0.121534729689208,-0.6226978122244302
28,0.19668290333681054,0.7468433918004622,0.001,0.24914390643815215,0.7080119871341513,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.022771899993163404,-0.40725106140331824,-0.035504721962581184,0.6023589411342434,0.121534729689208,-0.12969738613631637
29,0.18962824030618872,0.3577880823003776,0.001,0.18962824030618872,0.3577880823003776,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.007054663030621828,-0.3890553095000846,-0.02662854147193589,0.43961956711771183,0.121534729689208,0.03304198788021517
30,0.18864516378591112,0.17700040471223594,0.001,0.18962824030618872,0.3577880823003776,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.0009830765202775895,-0.18078767758814168,-0.019971406103951917,0.9652882777683219,0.121534729689208,-0.5256687106506102
31,0.19262731800675767,0.36829052388876665,0.001,0.19262731800675767,0.36829052388876665,0.001,0.20541070177782175,0.6200175258203209,0.001,0.003982154220846561,0.19129011917653072,-0.014978554577963939,0.4343091084823943,0.121534729689208,0.005310458635317539
32,0.1991032375643066,0.6183161509346602,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20541070177782175,0.6200175258203209,0.001,0.006475919557548924,0.2500256270458935,-0.011233915933472954,0.1862259186293219,0.121534729689208,0.2480831898530724
33,0.2056818387129086,0.8065555767105645,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20541070177782175,0.6200175258203209,0.001,0.006578601148601997,0.1882394257759043,-0.008425436950104715,0.6666917899510527,0.121534729689208,-0.4804658713217308
34,0.20958348113720077,0.7236802077301363,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20541070177782175,0.6200175258203209,0.001,0.0039016424242921646,-0.08287536898042823,-0.006319077712578536,0.5440242867904496,0.121534729689208,-0.35779836816112764
35,0.20984407767217042,0.5364295363822269,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20541070177782175,0.6200175258203209,0.001,0.0002605965349696405,-0.18725067134790935,-0.004739308284433902,0.33107558395675846,0.121534729689208,-0.14484966532743657
36,0.20726479744639215,0.4944918685653912,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20638111577452573,0.6250023738738161,0.001,-0.0025792802257782865,-0.04193766781683572,-0.0035544812133254267,0.3627176650785988,0.12152587329063987,-0.17649174644927693
37,0.2039002425349916,0.6137265019497093,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20934539301393973,0.6386800839680941,0.001,-0.003364554911400551,0.1192346333843182,-0.00266586090999407,0.24995579992023131,0.12139614377257375,-0.06372988129090942
38,0.20216433780854026,0.7172531534032196,0.001,0.1991032375643066,0.6183161509346602,0.001,0.20932198347677797,0.6334246102908812,0.001,-0.0017359047264513276,0.10352665145351025,-0.0019993956824955524,0.5500249032967887,0.12083806271247796,-0.36379898466746674
39,0.20237022485325967,0.6831538151339215,0.001,0.1991032375643066,0.6183161509346602,0.001,0.209971735042072,0.6291314742982868,0.001,0.00020588704471939776,-0.034099338269298105,-0.0014995467618716643,0.5043580224701912,0.11994041014985928,-0.3181321038408693
40,0.2041236198879703,0.5847354042647124,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21263852529815774,0.6351196768066777,0.001,0.0017533950347106153,-0.09841841086920908,-0.0011246600714037483,0.2897699408413624,0.11926966849092516,-0.10354402221204048
41,0.2070315470577633,0.5581331542526228,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21263852529815774,0.6351196768066777,0.001,0.002907927169793016,-0.026602250012089598,-0.0008434950535528113,0.3145102518570331,0.11926966849092516,-0.12828433322771118
42,0.209588040986128,0.617158551936625,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.002556493928364682,0.05902539768400228,-0.0006326212901646085,0.2572350034259955,0.11872662411728022,-0.07100908479667359
43,0.21100896839097913,0.6699129783148927,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.0014209274048511277,0.05275442637826769,-0.0004744659676234564,0.4755176079418228,0.11872662411728022,-0.28929168931250093
44,0.2109833845178209,0.6549705513311485,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,-2.5583873158235848e-05,-0.014942426983744237,-0.00035584947571759226,0.45481274804880223,0.11872662411728022,-0.2685868294194803
45,0.20988362724676912,0.6070981129899242,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0010997572710517742,-0.04787243834122421,-0.0002668871067881942,0.2698929451359831,0.11872662411728022,-0.08366702650666122
46,0.20843862631837393,0.5916922494146062,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0014450009283952067,-0.01540586357531806,-0.00020016533009114567,0.28453613771165104,0.11872662411728022,-0.09831021908232915
47,0.20733960682216013,0.6190323313846019,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0010990194962137928,0.02734008196999572,-0.00015012399756835924,0.24946233316626884,0.11872662411728022,-0.06323641453694695
48,0.2069601509398298,0.6457853064125445,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,-0.00037945588233032025,0.02675297502794264,-0.00011259299817626943,0.44019879982572174,0.11872662411728022,-0.2539728811963998
49,0.20727921766037227,0.6401524446839794,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.00031906672054247726,-0.00563286172856511,-8.444474863220208e-05,0.42059306009072367,0.11872662411728022,-0.23436714146140178
50,0.2079886068811095,0.6169563590609238,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.0007093892207372388,-0.023196085623055515,-6.333356147415157e-05,0.25487422212271216,0.11872662411728022,-0.06864830349339027
51,0.2086937695896944,0.6082861098020277,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.0007051627085849002,-0.008670249258896099,-4.7500171105613676e-05,0.2674582575286339,0.11872662411728022,-0.081232338899312
52,0.20910056335245136,0.6208633108558151,0.001,0.1991032375643066,0.6183161509346602,0.001,0.21336472916070964,0.635096130955356,0.001,0.0004067937627569619,0.012577201053787462,-3.562512832921025e-05,0.2506634408881018,0.11872662411728022,-0.06443752225877988
53,0.20911328618066796,0.6343577677305849,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,1.2722828216589878e-05,0.013494456874769785,-2.671884624690769e-05,0.17871706943458399,0.11872662411728022,0.007508849194737904
54,0.21028328603369392,0.6447911653994769,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,0.0011699998530259582,0.010433397668891923,-2.003913468518077e-05,0.43579108900230373,0.11872662411728022,-0.25707401956771975
55,0.2118314519312133,0.6404703346684184,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,0.0015481658975193835,-0.004320830731058539,-1.5029351013885577e-05,0.4213315532955519,0.11872662411728022,-0.2426144838609679
56,0.21301514070448394,0.6302433009311537,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,0.0011836887732706342,-0.010227033737264794,-1.1272013260414183e-05,0.2438151757273089,0.11872662411728022,-0.06509810629272492
57,0.21342994937995002,0.6277986314682108,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,0.0004148086754660872,-0.0024446694629428585,-8.454009945310638e-06,0.2488724723205329,0.11872662411728022,-0.0701554028859489
58,0.21309444851039108,0.6341098948281876,0.001,0.20911328618066796,0.6343577677305849,0.001,0.21336472916070964,0.635096130955356,0.001,-0.00033550086955892895,0.006311263359976827,-6.340507458982979e-06,0.23271172605628035,0.11872662411728022,-0.05399465662169636
