,P,I,D,P_pbest,I_pbest,D_pbest,P_gbest,I_gbest,D_gbest,V_p,V_i,V_d,erro,erro_gbest,I
37,0.20687871053966725,0.6369911870290927,0.001,0.20638111577452573,0.6250023738738161,0.001,0.20934539301393973,0.6386800839680941,0.001,0.0004975947651415151,0.011988813155276702,-0.00014376094945349433,0.1808644946720703,0.12139614377257375,-0.0006940580850605671
38,0.2078527186362063,0.6374569373440274,0.001,0.2078527186362063,0.6374569373440274,0.001,0.20932198347677797,0.6334246102908812,0.001,0.0009740080965390642,0.0004657503149347198,-0.00010782071209012075,0.18004698451930137,0.12083806271247796,0.0001234520677083628
39,0.20898426966026604,0.6360993340374373,0.001,0.20898426966026604,0.6360993340374373,0.001,0.209971735042072,0.6291314742982868,0.001,0.0011315510240597216,-0.0013576033065901218,-8.086553406759056e-05,0.17914786188405896,0.11994041014985928,0.0008991226352424164
40,0.2101024677292346,0.6321315812318596,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21263852529815774,0.6351196768066777,0.001,0.0011181980689685613,-0.003967752805577689,-6.064915055069292e-05,0.17788675104356702,0.11926966849092516,0.0012611108404919358
41,0.21163334892482422,0.6304206511985027,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21263852529815774,0.6351196768066777,0.001,0.00153088119558961,-0.0017109300333569637,-4.548686291301969e-05,0.23745981708760325,0.11926966849092516,-0.05957306604403623
42,0.21283287662401928,0.6324453456679737,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21336472916070964,0.635096130955356,0.001,0.0011995276991950818,0.002024694469471011,-3.4115147184764764e-05,0.23784427457347804,0.11872662411728022,-0.059957523529911017
43,0.21347995821739846,0.6348441204231347,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21336472916070964,0.635096130955356,0.001,0.0006470815933791722,0.0023987747551609756,-2.5586360388573573e-05,0.2327190980656829,0.11872662411728022,-0.05483234702211587
44,0.21344182040314527,0.6346590982669404,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21336472916070964,0.635096130955356,0.001,-3.813781425318617e-05,-0.00018502215619415957,-1.9189770291430178e-05,0.23339816423833618,0.11872662411728022,-0.055511413194769155
45,0.21290573349311953,0.6327571618559951,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21336472916070964,0.635096130955356,0.001,-0.000536086910025745,-0.0019019364109453866,-1.4392327718572633e-05,0.23715842884042113,0.11872662411728022,-0.059271677796854105
46,0.2122206043894012,0.6318386263157618,0.001,0.2101024677292346,0.6321315812318596,0.001,0.21336472916070964,0.635096130955356,0.001,-0.000685129103718327,-0.0009185355402332234,-1.0794245788929474e-05,0.2361009698841926,0.11872662411728022,-0.05821421884062558
47,0.21171050612511821,0.6327544571317228,0.001,0.21171050612511821,0.6327544571317228,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0005100982642829852,0.0009158308159610738,-8.095684341697107e-06,0.17653585428383298,0.11872662411728022,0.0013508967597340438
48,0.2117794628651338,0.6344325793571367,0.001,0.21171050612511821,0.6327544571317228,0.001,0.21336472916070964,0.635096130955356,0.001,6.895674001558116e-05,0.001678122225413826,-6.07176325627283e-06,0.1766888377822929,0.11872662411728022,-0.00015298349845993542
49,0.21225384381151502,0.6346785882485098,0.001,0.21225384381151502,0.6346785882485098,0.001,0.21336472916070964,0.635096130955356,0.001,0.00047438094638122094,0.0002460088913730428,-4.553822442204622e-06,0.17644152610177397,0.11872662411728022,9.432818205901139e-05
50,0.21291285256786152,0.6350398440585334,0.001,0.21291285256786152,0.6350398440585334,0.001,0.21336472916070964,0.635096130955356,0.001,0.0006590087563464893,0.0003612558100236984,-3.4153668316534664e-06,0.17589245790454852,0.11872662411728022,0.0005490681972254441
51,0.21353045165399803,0.6353346126061781,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,0.0006175990861365058,0.0002947685476446133,-2.5615251237401e-06,0.1753413519506484,0.11872662411728022,0.0005511059539001217
52,0.21394841598612904,0.6354547378414899,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,0.0004179643321310102,0.00012012523531183803,-1.921143842805075e-06,0.23409435139864446,0.11872662411728022,-0.05875299944799606
53,0.21404168374286828,0.6353004400410822,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,9.326775673923054e-05,-0.00015429780040767652,-1.4408578821038062e-06,0.23546841570510044,0.11872662411728022,-0.06012706375445204
54,0.21385238481069957,0.6351245706931326,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,-0.00018929893216871528,-0.00017586934794962811,-1.0806434115778547e-06,0.234776637676369,0.11872662411728022,-0.0594352857257206
55,0.21353040621399244,0.6351425268205523,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0003219785967071238,1.7956127419771727e-05,-8.10482558683391e-07,0.23069627266767678,0.11872662411728022,-0.05535492071702838
56,0.21324370630633388,0.6352844107910322,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,-0.0002866999076585683,0.0001418839704798679,-6.078619190125433e-07,0.17561029351298438,0.11872662411728022,-0.0002689415623359781
57,0.2131034852955601,0.6353498181663605,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,-0.00014022101077377277,6.540737532837131e-05,-4.5589643925940744e-07,0.1755686686310395,0.11872662411728022,-0.00022731668039110975
58,0.21313182354228005,0.6352797656885916,0.001,0.21353045165399803,0.6353346126061781,0.001,0.21336472916070964,0.635096130955356,0.001,2.833824671992948e-05,-7.005247776890799e-05,-3.4192232944455557e-07,0.17558384225469503,0.11872662411728022,-0.00024249030404663308
