,P,I,D,P_pbest,I_pbest,D_pbest,P_gbest,I_gbest,D_gbest,V_p,V_i,V_d,erro,erro_gbest,I
28,0.22723997965288292,0.6584991407219545,0.001,0.20963468870711122,0.6269053511493413,0.001,0.20541070177782175,0.6200175258203209,0.001,0.0035159015336378354,-0.03048382879236788,-0.007699754753734512,0.4467144235834972,0.121534729689208,-0.20965240747884398
29,0.22135391938850577,0.5949947147815791,0.001,0.20963468870711122,0.6269053511493413,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.005886060264377145,-0.06350442594037548,-0.005774816065300884,0.2848277956255773,0.121534729689208,-0.04776577952092406
30,0.21088044244850448,0.5825549515645844,0.001,0.20963468870711122,0.6269053511493413,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.010473476940001275,-0.012439763216994724,-0.004331112048975663,0.2936673252934115,0.121534729689208,-0.05660530918875825
31,0.20135086708068226,0.6232679039177278,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.009529575367822223,0.040712952353143414,-0.0032483340367317473,0.1844950764410924,0.121534729689208,0.05256693966356085
32,0.19531184261737064,0.652426707338431,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.00603902446331161,0.02915880342070322,-0.0024362505275488102,0.4655868874100117,0.121534729689208,-0.28109181096891933
33,0.19441882071313696,0.6381016126938059,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20541070177782175,0.6200175258203209,0.001,-0.0008930219042336796,-0.014325094644625034,-0.0018271878956616077,0.19402844901252814,0.121534729689208,-0.009533372571435744
34,0.19775914243170817,0.6082690717161133,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20541070177782175,0.6200175258203209,0.001,0.003340321718571223,-0.02983254097769257,-0.0013703909217462058,0.1861617351739204,0.121534729689208,-0.001666658732828008
35,0.202876128158705,0.6024287368075729,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20541070177782175,0.6200175258203209,0.001,0.0051169857269968465,-0.005840334908540465,-0.0010277931913096543,0.2681408748736155,0.121534729689208,-0.0836457984325231
36,0.20718351139943678,0.6215564521346444,0.001,0.20135086708068226,0.6232679039177278,0.001,0.20638111577452573,0.6250023738738161,0.001,0.004307383240731762,0.019127715327071505,-0.0007708448934822407,0.2417826974678956,0.12152587329063987,-0.05728762102680321
37,0.20934539301393973,0.6386800839680941,0.001,0.20934539301393973,0.6386800839680941,0.001,0.20934539301393973,0.6386800839680941,0.001,0.002161881614502949,0.017123631833449657,-0.0005781336701116805,0.1789343570763143,0.12139614377257375,0.005560719364778088
38,0.21096680422481695,0.6515228078431813,0.001,0.20934539301393973,0.6386800839680941,0.001,0.20932198347677797,0.6334246102908812,0.001,0.0016214112108772116,0.012842723875087243,-0.0004336002525837604,0.4488610212820841,0.12083806271247796,-0.26992666420576983
39,0.21149770884414815,0.6435947765119413,0.001,0.20934539301393973,0.6386800839680941,0.001,0.209971735042072,0.6291314742982868,0.001,0.0005309046193312061,-0.007928031331239958,-0.0003252001894378203,0.4318908437016859,0.11994041014985928,-0.2529564866253716
40,0.21116583705046404,0.6277381569807943,0.001,0.20934539301393973,0.6386800839680941,0.001,0.21263852529815774,0.6351196768066777,0.001,-0.00033187179368410614,-0.015856619531147063,-0.0002439001420783652,0.2429996033255294,0.11926966849092516,-0.06406524624921509
41,0.2110537298703055,0.62740420838017,0.001,0.20934539301393973,0.6386800839680941,0.001,0.21263852529815774,0.6351196768066777,0.001,-0.00011210718015855443,-0.0003339486006242987,-0.00018292510655877392,0.24334546790219946,0.11926966849092516,-0.06441111082588516
42,0.21115337706990905,0.6391110282436354,0.001,0.20934539301393973,0.6386800839680941,0.001,0.21336472916070964,0.635096130955356,0.001,9.964719960355771e-05,0.01170681986346541,-0.00013719382991908042,0.4129910882186287,0.11872662411728022,-0.23405673114231437
43,0.21156834704849475,0.6458594403875081,0.001,0.20934539301393973,0.6386800839680941,0.001,0.21336472916070964,0.635096130955356,0.001,0.00041496997858571057,0.006748412143872708,-0.00010289537243931032,0.437315755957671,0.11872662411728022,-0.2583813988813567
44,0.21204609211405318,0.6408308235302939,0.001,0.20934539301393973,0.6386800839680941,0.001,0.21336472916070964,0.635096130955356,0.001,0.00047774506555842546,-0.005028616857214195,-7.717152932948274e-05,0.42267603149448224,0.11872662411728022,-0.24374167441816794
45,0.21237092224805407,0.632974064784238,0.001,0.21237092224805407,0.632974064784238,0.001,0.21336472916070964,0.635096130955356,0.001,0.000324830134000884,-0.007856758746055839,-5.787864699711205e-05,0.1760036246415845,0.11872662411728022,0.002930732434729799
46,0.21288581060965855,0.6279797831759879,0.001,0.21237092224805407,0.632974064784238,0.001,0.21336472916070964,0.635096130955356,0.001,0.0005148883616045003,-0.0049942816082500854,-4.340898524783404e-05,0.24738644460855763,0.11872662411728022,-0.07138281996697313
47,0.21332769726586673,0.6310959898458243,0.001,0.21237092224805407,0.632974064784238,0.001,0.21336472916070964,0.635096130955356,0.001,0.00044188665620818366,0.003116206669836387,-3.2556738935875526e-05,0.242789678177605,0.11872662411728022,-0.06678605353602049
48,0.21352984763927127,0.6365740260739713,0.001,0.21352984763927127,0.6365740260739713,0.001,0.21336472916070964,0.635096130955356,0.001,0.00020215037340454574,0.005478036228146984,-2.4417554201906643e-05,0.1755291896987522,0.11872662411728022,0.000474434942832308
49,0.2136363903064195,0.6400569485125589,0.001,0.21352984763927127,0.6365740260739713,0.001,0.21336472916070964,0.635096130955356,0.001,0.00010654266714823723,0.0034829224385876448,-1.8313165651429984e-05,0.4191511068804012,0.11872662411728022,-0.243621917181649
50,0.213626625721064,0.637884606687662,0.001,0.213626625721064,0.637884606687662,0.001,0.21336472916070964,0.635096130955356,0.001,-9.764585355495747e-06,-0.0021723418248969467,-1.3734874238572488e-05,0.17540067662974249,0.11872662411728022,0.00012851306900971138
51,0.21354781599143066,0.6350749664117135,0.001,0.213626625721064,0.637884606687662,0.001,0.21336472916070964,0.635096130955356,0.001,-7.880972963334194e-05,-0.002809640275948572,-1.0301155678929366e-05,0.2320417899421778,0.11872662411728022,-0.05664111331243532
52,0.21345021416273677,0.6351423205484696,0.001,0.21345021416273677,0.6351423205484696,0.001,0.21336472916070964,0.635096130955356,0.001,-9.76018286938873e-05,6.735413675615462e-05,-7.725866759197025e-06,0.17534370152772835,0.11872662411728022,5.697510201413403e-05
53,0.2133536791296745,0.6351732837297037,0.001,0.21345021416273677,0.6351423205484696,0.001,0.21336472916070964,0.635096130955356,0.001,-9.653503306226042e-05,3.096318123409011e-05,-5.7944000693977685e-06,0.1756500625325816,0.11872662411728022,-0.0003063610048532617
54,0.2132983562157466,0.6351399808152842,0.001,0.21345021416273677,0.6351423205484696,0.001,0.21336472916070964,0.635096130955356,0.001,-5.532291392790431e-05,-3.3302914419529755e-05,-4.345800052048326e-06,0.1756405386493639,0.11872662411728022,-0.000296837121635557
55,0.21329710197134005,0.6350982450642113,0.001,0.21345021416273677,0.6351423205484696,0.001,0.21336472916070964,0.635096130955356,0.001,-1.2542444065452903e-06,-4.173575107290329e-05,-3.2593500390362448e-06,0.17564537904734487,0.11872662411728022,-0.0003016775196165167
56,0.21333692428771342,0.6351000210013432,0.001,0.21345021416273677,0.6351423205484696,0.001,0.21336472916070964,0.635096130955356,0.001,3.9822316373377575e-05,1.775937131864081e-06,-2.4445125292771836e-06,0.17565485615961496,0.11872662411728022,-0.0003111546318866065
57,0.21339088338924878,0.6351323100727655,0.001,0.21339088338924878,0.6351323100727655,0.001,0.21336472916070964,0.635096130955356,0.001,5.395910153536308e-05,3.228907142223626e-05,-1.8333843969578878e-06,0.17533042064664353,0.11872662411728022,1.3280881084820617e-05
58,0.21342421375649348,0.6351412119688095,0.001,0.21339088338924878,0.6351323100727655,0.001,0.21336472916070964,0.635096130955356,0.001,3.3330367244712696e-05,8.901896043958e-06,-1.375038297718416e-06,0.17533745797870892,0.11872662411728022,-7.037332065390478e-06
